sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
6988921,18,23,raske,nom,"Et olümpiamaraton raske oli , tunnistab fakt , et lõpuprotokollis kohtab hooaja parima tulemuse parandamist vaid kahel real , teiseks tulnud ameeriklase ja neljandana lõpetanud inglase nime järel .",advcl,"nom,pos,sg"
7926678,307,313,minagi,nom,"Lingo oli öelnud , et tal oligi juba leitud Kuressaares sobiv väike ehitusfirma , neli või viis kohalikku kutti , endise Kuressaare tööstuskooli poisid , aga nimi nüüd muidugi "" The Öösel Wood "" , ja kui mitte õigekeelsuses , siis ehitustöös siiski täpsed ja usaldusväärsed poisid , ja Marge tunnistas nagu minagi , et ta ei saa lihtsalt aru , millal nad selle maja olid jõudnud püsti panna — aga püsti see seal pisikese välu ääres keset kadarikku oli .",advcl,"nom,sg"
8500611,97,106,olemasolu,nom,Seega ka ÄS tunnistab enne äriregistrisse kandmist asutamisel oleva aktsiaseltsi kui õiguskandja olemasolu .,advcl,"com,nom,sg"
8744617,22,28,Moyagi,nom,"Hingis tunnistas nagu Moyagi , et on tippturniiride avaringis alati veidi närvis .",advcl,"nom,prop,sg"
9160965,8,12,tõsi,nom,"Et neil tõsi taga , tunnistab ühenduse egiidi all ilmunud sajaleheküljeline luuleraamat “ Päike ehk päike ” , mille autoriks on Aare Pilv .",advcl,"com,nom,sg"
10712166,56,60,rahu,nom,""" Päris pinges olen , "" tunnistab ta , silmis müstiline rahu .",advcl,"com,nom,sg"
13113700,68,73,raske,nom,"Ainsana võistlejatest tunnistab Koidu oma kogemustest teadvat , kui raske on peret toita , kui raha napib .",advcl,"nom,pos,sg"
13832532,73,77,nägu,nom,"“ Ma ei julge praegu veel produtsendi käest küsida , ” tunnistas Lunge , nägu naerul .",advcl,"com,nom,sg"
15507260,78,82,nägu,nom,""" Mees näitas head närvi , mul pole põhjust häbeneda , "" tunnistas Kullamäe , nägu naerul .",advcl,"com,nom,sg"
18838824,81,86,raske,nom,"Ma pean silmas seda , et valitsus ise tunnistab praegusel hetkel , kuigi seda on raske öelda , see on nüüd juba erru läinud valitsus , et tegelikult eelarves selliste läbirääkimiste pidamiseks raha ei jätkunud .",advcl,"nom,pos,sg"
1756623,68,73,fänni,adit,""" Kohtusime võistlustel , "" tutvustab Lauri otsekui maa alt ilmunud fänni .",advcl,"adit,com,sg"
4902558,78,95,preventsioonitööd,nom,"MTÜ Eetika pöördus politseikolledži poole ja tutvustas projekti kui vägivalla preventsioonitööd , ütles kolledži juht Raivo Öpik Eesti Päevaleht Online'ile .",advcl,"com,nom,pl"
8135332,84,92,suurkuju,nom,Tänapäeva teatmeteosed tutvustavad Harri Moorat ( 1900-1968 ) kui eesti arheoloogia suurkuju ja rahvusliku muinasteaduse üht rajajat .,advcl,"com,nom,sg"
14434278,43,51,saareelu,nom,"Ka tutvustab ta , nagu ennegi , inimestele saareelu .",advcl,"com,nom,sg"
18203321,43,55,seaduseelnõu,nom,"Ma loodan , et te ei pahanda , kui ma seda seaduseelnõu , mida me oleme juba arutanud , praegu enam rohkem ei tutvusta .",advcl,"com,nom,sg"
968137,41,45,paha,nom,"Nii tuleb laps rääkima saada , mis see "" paha olla "" tema jaoks ikka tähendab .",advcl,"nom,pos,sg"
2276744,106,110,lõbu,nom,""" Pidada üleval riigikogu , on rahvale , see tähendab riigile , see tähendab ikkagi rahvale , üsna kallis lõbu . """,advcl,"com,nom,sg"
2996354,34,48,ha-ri-tui-ma-d,nom,"Kui-gi eest-la-sed on Eu-roo-pa "" ha-ri-tui-ma-d "" , ei tä-hen-da see veel aru-kust ela-da ehk prak-ti-list os-kust , kui-das jäät-me-te te-ket en-ne-ta-da või vä-hem õhku saas-ta-da .",advcl,"nom,pl,super"
4356976,57,61,rahu,gen,"Kuigi kaks väiksemat islamisisside rühmitust on endiselt rahu vastu , tähendab rahulepe Moro Rahvusliku Vabastusrindega , et kaks kolmest ülestõusust on sama hästi kui lahendatud .",advcl,"com,gen,sg"
5321043,27,32,kiire,nom,"Kuigi oled algaval nädalal kiire ja paindlik , ei tähenda see , et võiksid panna kõik ühele kaardile .",advcl,"nom,pos,sg"
5431552,42,46,sama,nom,"Eesti teatrile tähendab Tätte natuke nagu sama , mida Arvo Pärt eesti muusikale , "" tutvustab ajalehes Tartu Ülikooli teatriõppejõud Anneli Saro soomlastele tundmatut tuntu kaudu .",advcl,"nom,sg"
6900954,77,82,saama,ill,"Kui jäänus , mida veel vaid tinglikult võis nimetada minuks , pidi kord otsa saama , tähendas see , et olemegi jõe äärde jõudnud .",advcl,"ill,main,ps,sup"
7100214,81,84,ema,nom,"Lauas istusid peale Liiri ja mehe – mehe ämm , see tähendab , mehe esimese naise ema , siis veel mehe lapsed .",advcl,"com,nom,sg"
7329326,52,58,eluiga,nom,See tähendab rohkem kui praegusel tsivilisatsioonil eluiga võib olla .,advcl,"com,nom,sg"
8117275,71,76,raske,nom,"Ma tean , mis tähendab kahe-kolme maalapse koolisaatmine sügisel , kui raske on lastele kasvõi uute jalanõude raha leida .",advcl,"nom,pos,sg"
9435185,39,43,paha,nom,"Kuigi kõrvaltvaatajale tundus tema isa paha , ei tähenda see , et seal kodus polnud raasugi armastust .",advcl,"nom,pos,sg"
9725284,162,167,jooma,ill,"Nooremad mehed panivad nende oma ütlemise järele , “ õlut lotti ” , kuna vanemad “ pääd selga ” ajasivad , mis meie keeles nii palju tähendab , kui ennast “ täis jooma ” .",advcl,"aux,ill,ps,sup"
9805585,48,52,nägu,nom,"Isegi kui suurem osa ministreid on täpselt sama nägu , ei tähenda see veel , et oleks tegemist sama valitsusega .",advcl,"com,nom,sg"
9805676,48,52,nägu,nom,"Isegi kui suurem osa ministreid on täpselt sama nägu , ei tähenda see veel , et oleks tegemist sama valitsusega .",advcl,"com,nom,sg"
10057791,34,39,saama,ill,"Kui Koonderakond peaks valimistel saama suhteliselt tagasihoidliku tulemuse ( 5-7% ) , tähendaks see , et tema juhtivatel tegelastel kaoks teoreetiline võimalus tõusta kõrgetesse riigiametitesse .",advcl,"ill,main,ps,sup"
10155759,25,29,mina,nom,See tähendab “ oled nagu mina ” ja seega oled aktsepteeritav .,advcl,"com,nom,sg"
10423597,16,25,maksuvaba,nom,"Kuna pension on maksuvaba , siis see tähendab , et Riigikogu pensionär saab rohkem kui nelja Eesti keskmise palga ulatuses pensioni .",advcl,"nom,pos,sg"
10748341,65,70,saama,ill,"See ei tähenda sugugi , nagu peaks igast õpilasest suur kirjanik saama , kuid see annab neile parema võimaluse mõista oma maa kirjandust ning kirjanduslikku annet , isegi kui neil endal seda annet ei ole .",advcl,"ill,main,ps,sup"
10988254,42,46,Kimi,nom,"« Seega on kaks võimalust : kui võitja on Kimi Räikkönen , siis tähendab , et kirja läks tulemus 53 ringi järel ja ta peaks saama 5 punkti .",advcl,"nom,prop,sg"
11060912,134,139,jääma,ill,"Igal niisugusel loogikahälbel on oma ajaloolised ja psühholoogilised põhjused , mis aga ei tähenda , nagu peakski nende juurde pidama jääma .",advcl,"ill,main,ps,sup"
11833926,27,32,jääma,ill,""" Kui Fire Night peaks ära jääma , tähendab see ettevõtjatele saamata jäänud tulu - linn ostetakse ju praktiliselt tühjaks , "" nentis viimati kaks kuud tagasi korraldajatega läbirääkimisi pidanud Haapsalu linnapea Urmas Sukles .",advcl,"aux,ill,ps,sup"
11970215,16,21,jääma,ill,"Kui nii peakski jääma , kas tähendaks see tagasivaates , et pikk karjäär lõppes olulise vajakajäämisega ?",advcl,"ill,mod,ps,sup"
12159408,48,53,saade,nom,"« Kuid tegemist oli ETV saatega , ja kui on ETV saade , tähendab see , et kohal on ainult ETV kaamerad .",advcl,"com,nom,sg"
12731313,26,31,jääma,ill,"Kui ma peaks lapsega koju jääma , see tähendab , et pean tööst loobuma ( olen ärinaine , ajan elektroonikaäri ) .",advcl,"aux,ill,ps,sup"
13401592,17,27,tassikõrva,gen,"Kui see klomp on tassikõrva lähedal , tähendab see , et sa ise oled nende pahanduste põhjustajaks .",advcl,"com,gen,sg"
13830762,128,132,sõda,nom,"Mul on vanaema , kes saab kohe-kohe 90 , kes ütleb iga asja peale , läheb siis hästi või halvasti : ega see muud ei tähenda kui sõda !",advcl,"com,nom,sg"
14190418,120,125,lääne,gen,"Küsiti umbes nii : kas vastab tõele , et kui sead ujusid seal kaadris vasakule poole kas see tähendas siis , et justkui lääne poole ?",advcl,"com,gen,sg"
14917529,28,31,oma,gen,""" Kui Eesti Raadio on rahva oma , siis see ei tähenda , et seda vara saab suvaliselt laiali tassida , "" nentis Eesti Raadio peadirektoriks tagasi valitud Ain Saarna ( pildil ) .",advcl,"gen,sg"
15740451,120,125,liitu,adit,"Kes aga siiralt “ jah ” ütleb , seda sõimatakse väitega , et ega euroliit muud tähendagi kui sotsialistlike vabariikide liitu , kus siis venelased prantslaste ja sakslaste abiga Eesti taas enda alla heidavad .",advcl,"adit,com,sg"
16598664,38,45,kottigi,adit,"dog ei tähenda eesti keeles mitte kui kottigi , kahju sulle pettumust valmistada .",advcl,"adit,com,sg"
16818646,123,128,raske,nom,"Viimane termin “ dokumentatsioon ” tähendab taas püüet hõlmata ühe sõnaga kõike , sest lõplikku loendit anda on alati väga raske .",advcl,"nom,pos,sg"
17005609,21,26,raske,nom,"Kui inimene ongi nii raske vaimuhaige , millise mittetulundusliku organisatsiooni asutamisega võiks selline vaimuhaige , kes sellega toime tuleb , ühiskonnaohtlikuks saada , tähendab , milleks on vaja seda piirata ?",advcl,"nom,pos,sg"
17401102,25,30,nelja,gen,"Kui sul keskmine on alla nelja , siis see nüüd küll ei tähenda , et sa rumal inimene oled .",advcl,"card,gen,l,sg"
17431932,61,66,liitu,adit,"Minu küsimus puudutab seletuskirjas öeldut , et kui Eesti ei liitu INTAS-iga , tähendab see , et Eesti poolt viiendasse raamprogrammi makstud raha tagasisaamise võimalusi piiratakse ja et Eesti teadlased ei saa Euroopa teadlaste ühisürituses osaleda .",advcl,"adit,com,sg"
17483868,22,27,raske,nom,"See , kui mõnikord on raske ja tuleb kaotusi , ei tähenda , et peaks kohe ära lõpetama , » kostis ta .",advcl,"nom,pos,sg"
17810626,78,81,elu,nom,"Ühesõnaga , on noormehi ja neide , kes mulle on tähendanud rohkem kui mu enda elu .",advcl,"com,nom,sg"
18017152,140,145,raske,nom,"Eesti Raudtee kava sulgeda Tapa veduridepoo tähendab linnale suurt sotsiaalset katastroofi , kuigi depoo sulgemise tagajärgi on praegu väga raske hinnata .",advcl,"nom,pos,sg"
18696824,354,358,vana,nom,"Ei ole vaja isegi majandusteaduslikke eelteadmisi , et mõista : 40-50%-ga subsideeritud toiduaineturul ei suuda meie põllumees konkureerida ja seda veel tingimustes , kus meie põllumajandus ei ole saanud tehnoloogiliselt edasi areneda tervelt poole sajandi vältel ning praegu kasutusel olev tehnika on ajast ja arust , see tähendab enam kui 10-15 aastat vana .",advcl,"nom,pos,sg"
21235023,31,40,tydrukuid,nom,WickedSick: see tähendab et ka tydrukuid,advcl,"com,nom,pl"
1077329,52,61,talvepüha,nom,""" Kuna juba muistsed eestlased tähistasid jõule kui talvepüha ja oder on vanemaid teravilju Eestis , sobivad kaks ürgset asja kindlasti kokku , "" soovitab Tuubel jõuluajal karaskiküpsetamist proovida .",advcl,"com,nom,sg"
6189054,32,41,pulmapidu,nom,""" Me tähistame , nagu see oleks pulmapidu , "" ütles uudisteagentuurile AP Kirkuki elanik Mustapha Sheriff .",advcl,"com,nom,sg"
6531173,32,41,pulmapidu,nom,""" Me tähistame , nagu see oleks pulmapidu , "" ütles Kirkuki elanik Mustapha Sheriff .",advcl,"com,nom,sg"
15474304,52,61,talvepüha,nom,"“ Kuna juba muistsed eestlased tähistasid jõule kui talvepüha ja oder on vanemaid teravilju Eestis , sobivad kaks ürgset asja kindlasti kokku , ” soovitab Tuubel jõuluajal karaskiküpsetamist proovida .",advcl,"com,nom,sg"
6758414,22,27,jääma,ill,"Kui Stepanenkov peaks jääma tagaliini , siis Pogrebinski täiendab edurivi .",advcl,"aux,ill,ps,sup"
17178710,23,28,lahke,nom,"Eino tänan Soolo , kui lahke ja suuremeelne .",advcl,"nom,pos,sg"
18519900,11,16,systi,nom,"et tee aga systi ja saad aga perse , no tänan väga !",advcl,"com,nom,sg"
15134250,86,90,paha,nom,"Katsu sa aga valvekoera esindajale pakkuda , et kui kõik poliitikute tehtu nii hirmus paha on , siis äkki ajakirjanikuhärra tõrjuks põlastusega halva , maksaks tulumaksu edasi kõrgema maksumäära järgi , ei arvestaks tulumaksuvaba miinimumi tõusu , pere juurdekasvu oodates laseks oma naisel kodus kapi taga sünnitada ja loobuks vanemahüvitisest , hiljem last mingil tingimusel lasteaeda või kooli ei viiks , haigeks jäädeks läheks eraarsti juurde , paluks oma vanu sugulasi , et need jumalapärast pensionitõusu vastu ei võtaks , tulekahju korral kannaks ise pangega vett ning päti küüsi jäädes mingil juhul politseist abi ei otsiks .",advcl,"nom,pos,sg"
3155565,137,141,lugu,nom,"Brad Pitti kaasalöömine tõstab Achilleuse filmi peategelaseks , kuigi ajaloo-eelne "" Ilias "" on sarnaselt "" Kalevalaga "" mitme kangelase lugu ühel ajal.",advcl,"com,nom,sg"
3660091,195,200,looma,ill,"TALLINN , 29. märts ( EPLO ) - Tuleva aasta augustist kehtima hakkav elektriseadmete tagasivõtukohustus tõstab mõnevõrra koduelektroonika ja -seadmete hindu , sest nende müüjad ja tootjad peavad looma sellega tegeleva organisatsioon .",advcl,"ill,mod,ps,sup"
5340069,59,63,kena,nom,"Pealegi , see tõstab ju tuju , kui saad abikaasale kuidagi kena olla .",advcl,"nom,pos,sg"
5626952,38,46,alpimaja,nom,"Hapnikuvaegus tõstab verearvu nagu ka alpimaja , "" lisab Mae .",advcl,"com,nom,sg"
6909181,123,132,jahipauna,gen,Tüdruk tõstis seni ühel õlal pika rihma küljes rippunud valge lakitud buduaarikotikese diagonaalselt teisele õlale otsekui jahipauna ja nad sukeldusid tantsivasse massi .,advcl,"com,gen,sg"
7110558,54,59,raske,nom,"Hunt tõstab pudeli aplalt suule , nagu ei olekski see raske , ja maigutab mõnuga suud .",advcl,"nom,pos,sg"
7549111,23,28,jääma,ill,"Kui suurusjärk peakski jääma alumistesse piiridesse , tõstab see Kasahstani rolli maailma naftaturul ning uksed kõrgemasse liigasse on avatud .",advcl,"ill,mod,ps,sup"
8521976,24,31,haokubu,nom,"Ta tõstis mu sülle nagu haokubu , nagu halu ning jooksis ummisjalu trepist üles .",advcl,"com,nom,sg"
8698788,40,45,looma,gen,Kazimir tõstab Bronka selga nagu lastud looma ja astub tagasi vanamuti maja poole .,advcl,"com,gen,sg"
10237290,97,101,lage,nom,"Jõulise triibuga kardin , mis on kinnitatud lae alla ja ripub pikalt põrandani , tõstaks justkui lage .",advcl,"nom,pos,sg"
11628827,202,206,sama,nom,"Härrased Kermon ( EMKL-i peasekretär ) ja Liksor ( EMKL-i tegevjuht ) on tõstnud üliõpilastele pileti hinna 10 kroonilt 40 kroonile , kusjuures õpilaste , täiskasvanute ja pensionäride pääsmete hind on sama mis möödunud hooajal .",advcl,"nom,sg"
14334666,18,23,Kiuri,gen,"“ Kui kaamera oli Kiuri peal , siis tõstsin teksti silmade ette ja jõudsin esimesed sõnad ära vaadata . ”",advcl,"gen,prop,sg"
14973108,138,141,isa,gen,"Matthew loobus kuulsust tõotavast telerollist sarjas Perekonnasidemed ( mis tõstis tema asemel tähelepanukeskmesse Michael J. Foxi ) , et isa kõrval olla .",advcl,"com,gen,sg"
16798339,73,78,raske,nom,"Kuid õed Williamsid on tõstnud taseme nii kõrgele , et sinna küündida on raske , » ütles Hantuchova .",advcl,"nom,pos,sg"
17005217,142,147,raske,nom,"Tõsi küll , notariaadiga on tekkinud probleem , et Notarite Koja kvalifikatsioonikomisjon on tõstnud nõuded nii kõrgeks , et notariks on üsna raske saada .",advcl,"nom,pos,sg"
19505898,38,44,antlit,nom,Blade_77: 80 kg kang .... tõstan nagu antlit .... ja umbes 25 korda yhtlse kiire tempoga ...,advcl,"com,nom,sg"
10324831,34,55,kommunikatsioonikanal,nom,Graffiti töötab nagu ühesuunaline kommunikatsioonikanal .,advcl,"com,nom,sg"
10068913,112,117,saama,ill,"Aga alles siis , kui Riigikogu on tühistanud täitevmenetluse seadustiku nõude , et konvoi ja vangivalvur peavad saama vähemalt viis miinimumpalka .",advcl,"aux,ill,ps,sup"
1585729,5,10,Katre,nom,"Kuna Katre on väikest kasvu , ulatas ta vaevalt üle ääre vaatama .",advcl,"nom,prop,sg"
11108220,123,128,raske,nom,"Abilinnapea Aksel Kivi kinnitusel ulatab linn arestimaja päästmiseks abikäe seetõttu , et hoone kordategemiseks oleks väga raske kaasata erakapitali .",advcl,"nom,pos,sg"
1322536,126,129,oma,gen,""" Noorem vend Ülo andis end vabatahtlikult politseile välja , sest ta usaldab Eesti kohtusüsteemi rohkem kui endise NSV Liidu oma , mille ajal ta metsa armeeteenistuse eest peitu läks , "" rääkis Ülo Voitka kaitsja Toomas Alt ( alumisel pildil ) .",advcl,"gen,sg"
15151154,193,198,jääma,ill,"« Elame näeme , » vastas peaminister eilsel valitsuse pressikonverentsil küsimusele , kas ta usaldab Atoneni ka siis , kui praamiliiklus saarte ja mandri vahel peaks pärast 1. oktoobrit seisma jääma .",advcl,"ill,main,ps,sup"
1394334,25,30,raske,nom,"Kuigi esimesel hetkel on raske uskuda , et suuremad tähed pakil hoiatuse veenvamaks muudaksid - no kes usub , et suitsetaja kätt paki järele sirutades ei tea , et see kahjulik on !",advcl,"nom,pos,sg"
1986600,68,72,sõna,nom,"Olgugi et eksport Lääne-Euroopasse on valusa idakogemuse järel kuum sõna , ei usu täna tõsimeeli ju keegi , et ükski Eesti kaubamärk pärast ajaloo hõlma vajunud Tallinna Kilude võiks saada üle maailma tunnustatuks .",advcl,"com,nom,sg"
2023961,76,90,kuulsusejanust,el,"Mart Sander ütles küll Kroonikas , et tema ei usu kunstitegemisse muidu kui kuulsusejanust , aga nii selle õhtu peategelased kui ka tuhanded muusikud üle Eesti teevad muusikat kindlasti teistel motiividel ja harjunud tegema seda õige palgatagi .",advcl,"com,el,sg"
3293757,76,81,kiire,nom,""" Ausalt öeldes ei uskunud ma väga võiduvõimalusse , kuna rada on siin väga kiire , "" ütles *migun Eesti Päevalehele .",advcl,"nom,pos,sg"
4375194,64,69,raske,nom,""" Tuleb lõpuni uskuda , mina uskusin küll , ehkki pingil on nii raske istuda ! "" hüüatas ta .",advcl,"nom,pos,sg"
5445409,37,42,piiri,gen,"Kui Vene tankid on ühel päeval Eesti piiri peal , siis mina küll ei usu , et NATO tahaks selle pärast Venemaaga tülli minna , "" sõnas erupolkovnik .",advcl,"com,gen,sg"
6049038,18,22,Erki,nom,"Nüüd ma usun nagu Erki Nool , et kui midagi ikka väga tahad ja selle nimel töötad , on kõik võimalik saavutada , "" kinnitab värske suurmeister .",advcl,"nom,prop,sg"
7243309,16,20,asja,gen,"“ Kui ma poleks asja sees olnud , poleks uskunud , et see asi nii toimib ja on nii levinud .",advcl,"com,gen,sg"
8075329,19,28,miljonist,el,"“ Kui juttu oli 15 miljonist , siis ma veel uskusin , kuid tegelik summa viib hämmingusse . ”",advcl,"card,el,l,sg"
8153684,39,44,poole,gen,"Kuigi selgelt liitumismeelseid on alla poole , usuvad vaatlejad , et toetus liitumisele lähiaegadel siiski kasvab .",advcl,"card,gen,l,sg"
8538526,54,57,ema,nom,"Ma usun õiglusse , kuid kallim kui õiglus on mulle mu ema !",advcl,"com,nom,sg"
8631391,6,11,posti,gen,"Kuigi posti küljes oli ka elektrijuhe , ei uskunud Harju päästeteenistus detsembri algul , et põleng võinuks alguse saada elektrilühisest .",advcl,"com,gen,sg"
8680559,6,11,posti,gen,"Kuigi posti küljes oli ka elektrijuhe , ei usu Harju päästeteenistuse peainspektor Juri Jemeldjazhev , et põleng sai alguse elektrilühisest .",advcl,"com,gen,sg"
9500486,204,208,vaba,nom,"Kuid religiooni lahutamine poliitikast pole veel piisav , nad peavad teineteist ka täiendama :  Kaldun arvama , et kui [ inimesel ] pole usku , siis ei jää tal muud üle , kui kuulata käsku , ja kui ta on vaba , siis ta ka usub  ( lk. 201 ) .",advcl,"nom,pos,sg"
10353259,83,87,kõva,nom,"Kliiniku peaarst Andrei Sõritsa ütles , et kuigi konkurents naistearstide vahel on kõva , usub ta , et nende kliinik leiab patsiendid .",advcl,"nom,pos,sg"
11611638,21,25,mäda,nom,"Aga et seal kõik nii mäda on , poleks vist keegi uskunud .",advcl,"nom,pos,sg"
11781882,56,59,isa,nom,"Samas tundub olevat paremaid poegi , kes ei usu « rahva isa » kõike võitvasse tarkusse .",advcl,"com,nom,sg"
11950466,51,55,sõna,nom,"Siin pole edevus ohtlik , usun , sest see pole see sõna , mis hakkaks tüütuseni paisuma , nii et isegi naljad enam ei istu ( « Kus õhtu , seal öömaja » jms ) .",advcl,"com,nom,sg"
12399792,5,10,Loone,nom,"Nagu Loone , nii ei usu ka Straus , et Ivy League'i haridust Eestis piisavalt hinnata osatakse .",advcl,"nom,prop,sg"
12989003,96,102,minagi,nom,"Rice vastas , et president George W. Bush ei paluks uusi ohvreid ja raha , kui ta ei usuks nagu minagi , et meid võib tõepoolest saata edu .",advcl,"nom,sg"
14094724,27,32,raske,nom,"Ehkki foobiate algupära on raske kindlaks teha , usub Veskimägi , et lennuhirm tekib arvatavasti kitsas kohas kinnioleku tundest : « Hirmutab mitte just võimalus , et lennumasin kohe alla kukub , aga see , et oled suure hulga inimestega ühes kitsas kohas koos , kust välja ei saa .",advcl,"nom,pos,sg"
15387471,90,94,mina,nom,"Ausalt öeldes uskuge , mida tahate , aga ärgu tulgu siia plämama , et kes nii ei usu nagu mina , on loll ja harimatu mats .",advcl,"com,nom,sg"
16297278,71,75,viga,nom,hmm aga ma ei tea seda et mu sõbral on kah error nii et ei usu et nero viga,advcl,"com,nom,sg"
16327951,4,11,geforce,nom,"kui geforce 3 or better , siis ei usu , et on vaja , eks .",advcl,"com,nom,sg"
16909232,16,21,tahte,gen,ärge uskuge kui tahte,advcl,"com,gen,sg"
17987288,16,20,raha,gen,"“ Et tülid olid raha pärast , siis ei usu , et seadus suudab lahkulöömist pidurdada , ” arvas Bruno Uustal ja lisas , et Ida-Virus on suured linnad ja väiksed vallad siiani üheskoos hakkama saanud .",advcl,"com,gen,sg"
19146063,7,12,selle,gen,"Ja kui selle taga võib olla kas või teoreetiliselt sedavõrd oluline poliitilise korruptsiooni taust , nagu seda on ühe või teise poliitilise erakonna huvi teatud poliitilises hetkeseisus lasta kiirendatult põhja pank ja anda selle kaudu hoop valitsuskoalitsiooni poliitilisele renomeele eelseisvate valimiste eel , siis ma usun , et ka täna ja riigikontrolöri institutsiooni poolt on asjakohane ja õigeaegne selgitada ja uurida kõiki neid sidemeid , et teoks saaks põhimõte , et valel on lühikesed jalad ja seda ei peideta kotti .",advcl,"gen,sg"
19464905,46,50,susi,nom,plika_tartust: shad|eemal ise kahm ei usu kui susi ta on .... talle piab seda tihti meelde tuletama :P,advcl,"com,nom,sg"
19466294,36,40,tõsi,nom,kriska|eemal_nati: mina usun et see tõsi,advcl,"com,nom,sg"
19885449,99,104,möllu,gen,"Maxer: Miss_SaileenZ, usud we mitte aga kuna sa oled nii sexxy nabaga siis sinuga panex iga ilmaga möllu :))",advcl,"com,gen,sg"
20046779,33,37,mina,nom,anastasia1588: speaker ei usu et mina ...,advcl,"com,nom,sg"
20401591,44,48,kõva,nom,kokaiinipoiss: muidu teised äkki ei usu kui kõva sa oled,advcl,"nom,pos,sg"
7548532,62,70,kätetööd,nom,"Vaatab igast küljest , pöörab ja keerab , uurib nagu omaenese kätetööd või mõtete vilja .",advcl,"com,nom,pl"
11764959,37,43,vihma-,gen,"Tavaliselt uurin lipikutelt ka , kui vihma- ja tuulekindel mind huvitav rõivas on .",advcl,"com,gen,sg"
14259867,39,44,raske,nom,"Uurisime võistlustulle astujailt , kui raske või kerge see oli .",advcl,"nom,pos,sg"
14839164,58,63,saama,ill,"Uuri ka Canon A300 , kui veic kaubelda peaks 4k -ga kätte saama .",advcl,"ill,main,ps,sup"
15556183,54,58,nodi,nom,"( kui paar hardcore accounti alles on siis natsa head nodi bnetti ka anda ) - uurisin natsa nüüd hindu palju need uued maksavad , poed 450-500 eest kummagi annavad ,",advcl,"com,nom,sg"
20855007,29,33,vana,nom,Kaizaaa: ise kull uuurib kui vana keegi on,advcl,"nom,pos,sg"
477657,55,63,põhihäda,nom,"Mõneti on just riigimehelikkuse puudumine vaata et üks põhihäda , kui asi puudutab Eesti rahvastiku järjepidevust ja sellega seotud probleeme .",advcl,"com,nom,sg"
659738,12,17,raske,nom,"Vaadake kui raske on komplekteerida firmade juhtkondi , valitsust või linnavalitsust .",advcl,"nom,pos,sg"
1128723,4,9,summa,gen,"Kui summa arvel , küll siis vaatan , "" tõdes Pertelson .",advcl,"com,gen,sg"
1962814,34,44,koostisosa,nom,"Vaatame Koonderakonda kui KMÜ üht koostisosa , mis kippus 1995. aastal võimule "" rõhutute kaitsjana "" .",advcl,"com,nom,sg"
2569229,89,94,pääle,nom,Heiberg oli enese meelest valmis kirjanik ja noor-eestlane ning vaatas meie kui algajate pääle kõrgilt üle õla .,advcl,"com,nom,sg"
2648012,30,40,elupuurivi,nom,"Vaatad eemalt - oi , kui ilus elupuurivi !",advcl,"com,nom,sg"
2650295,35,39,vesi,nom,"Kui plaadi "" 1 "" kandev kujund oli vesi , siis "" 2 "" vaatab kosmosesse nagu Ziggy Stardust .",advcl,"com,nom,sg"
4342260,84,88,vana,nom,"Vend Reiljan kuulas naga ära , siis ütles , et Vaata , noormees , kui mina olin nii vana kui sina , ma mõtlesin ka , et Mina !",advcl,"nom,pos,sg"
4894353,36,40,nägu,nom,""" Vaatavad , et issand , kui tuttav nägu , ja küsivad , mida teie siin teete ?",advcl,"com,nom,sg"
4985821,55,59,lugu,nom,"Läksin alla - mul käib SL Õhtuleht - , vaatasin , suur lugu sellest .",advcl,"com,nom,sg"
5029974,149,157,kuritegu,nom,"Leningradi oblasti juht möönis , et üheks takistuseks ettevõtluse arenemisel on Nõukogude-aegse suhtumise säilimine , nagu oleks ettevõtlus vaata et kuritegu .",advcl,"com,nom,sg"
5519523,37,44,kiirabi,nom,""" Läksin õue ja vaatasin , taevake , kiirabi siin .",advcl,"com,nom,sg"
6532588,32,36,elu-,nom,"Vaatab kesklinnale eelkõige kui elu- , mitte ärikeskkonnale",advcl,"com,nom,sg"
6910118,41,51,kuristikku,adit,Andreas vaatas Beriti silmadesse otsekui kuristikku .,advcl,"adit,com,sg"
7058775,12,16,kena,nom,""" Vaata kui kena !",advcl,"nom,pos,sg"
7070003,16,20,visa,nom,"Vaata ometi kui visa ; pätt see oli , kes ta maalis ; pööra nüüd ometi silmad kõrvale , kuigi ma tean , et see ei õnnestu .",advcl,"nom,pos,sg"
7098868,32,35,ema,nom,"Isa vaatas üle õla dogi poole , ema ka .",advcl,"com,nom,sg"
7211409,192,195,isa,nom,""" Seda sel lihtsal põhjusel , et siis saan tegelda endale meelepäraste asjadega ega pea tööl käima ning talupojad tassivad mulle liha ja võid , "" lausub ta ja vaatab täpselt sama pilguga nagu isa Andres Tarand .",advcl,"com,nom,sg"
7961077,55,59,käsi,nom,"Pikk liusikuõlgne punaka sasise habemega mees vaatas , käsi päikese varjuks laubal , üle järvelageda soost kerkiva vallseljaku suunas .",advcl,"com,nom,sg"
7985556,99,104,kanti,adit,"Alfons istus ikka veel käsipõsakil laua taga ning vaatas osavõtmatult , kuidas tema elamist laiali kanti .",advcl,"adit,com,sg"
